Names	total	elements
		Niben261Chr19g0984023.1
		Niben261Chr13g0439006.1
		Niben261Chr18g0770006.1
		Niben261Chr14g0158020.1
		Niben261Chr09g0932005.1
		Niben261Chr15g0878002.1
		Niben261Chr04g0097017.1
		Niben261Chr06g0672013.1
		Niben261Chr14g0520019.1
		Niben261Chr06g0561011.1
		Niben261Chr11g0581001.1
		Niben261Chr14g1410001.1
		Niben261Chr10g0145004.1
		Niben261Chr15g1069002.1
		Niben261Chr11g0642003.1
		Niben261Chr05g0696002.1
		Niben261Chr01g1102020.1
		Niben261Chr06g0669008.1
		Niben261Chr18g0778002.1
		Niben261Chr08g0120022.1
		Niben261Chr13g0258002.1
		Niben261Chr09g1047019.1
		Niben261Chr10g0664008.1
		Niben261Chr09g1249018.1
		Niben261Chr13g0787004.1
		Niben261Chr18g1288004.1
		Niben261Chr05g0785016.1
		Niben261Chr10g0402002.1
		Niben261Chr08g0259001.1
		Niben261Chr05g0452002.1
		Niben261Chr19g1175001.1
		Niben261Chr07g0956004.1
		Niben261Chr13g0867006.1
		Niben261Chr17g1412006.1
		Niben261Chr08g0618003.1
		Niben261Chr07g1492018.1
		Niben261Chr19g1463006.1
		Niben261Chr12g1305001.1
		Niben261Chr03g1291005.1
		Niben261Chr15g1486001.1
		Niben261Chr01g0034003.1
		Niben261Chr12g0307003.1
		Niben261Chr14g0975004.1
		Niben261Chr19g0933005.1
		Niben261Chr09g0111008.1
		Niben261Chr11g0127001.1
		Niben261Chr08g0068004.1
		Niben261Chr08g1169017.1
		Niben261Chr04g1543007.1
		Niben261Chr01g1732003.1
		Niben261Chr02g0557002.1
		Niben261Chr12g0091003.1
		Niben261Chr13g0060009.1
		Niben261Chr03g0548003.1
		Niben261Chr01g0426002.1
		Niben261Chr13g1084010.1
		Niben261Chr10g0271029.1
		Niben261Chr15g1078002.1
		Niben261Chr13g1418019.1
		Niben261Chr07g1038017.1
		Niben261Chr12g0581002.1
		Niben261Chr19g0304002.1
		Niben261Chr02g0368005.1
		Niben261Chr03g0801007.1
		Niben261Chr11g1401010.1
		Niben261Chr07g1477003.1
		Niben261Chr09g0876014.1
		Niben261Chr10g0645020.1
		Niben261Chr08g0096007.1
		Niben261Chr14g0623002.1
		Niben261Chr01g1639007.1
		Niben261Chr04g1809011.1
		Niben261Chr09g0288003.1
		Niben261Chr18g1432007.1
		Niben261Chr01g0273002.1
		Niben261Chr12g0642006.1
		Niben261Chr05g1381006.1
		Niben261Chr02g0541002.1
		Niben261Chr01g0296010.1
		Niben261Chr15g0969007.1
		Niben261Chr07g1308001.1
		Niben261Chr03g0010027.1
		Niben261Chr08g0408001.1
		Niben261Chr13g1304010.1
		Niben261Chr16g1281013.1
		Niben261Chr16g1281006.1
		Niben261Chr18g0573013.1
		Niben261Chr04g1132006.1
		Niben261Chr06g0828007.1
		Niben261Chr18g1479036.1
		Niben261Chr07g1242009.1
		Niben261Chr05g0005008.1
		Niben261Chr17g0812009.1
		Niben261Chr08g0758018.1
		Niben261Chr19g0044007.1
		Niben261Chr06g1170008.1
		Niben261Chr02g0771002.1
		Niben261Chr17g0168035.1
		Niben261Chr01g0771002.1
		Niben261Chr03g1061016.1
		Niben261Chr08g0189021.1
		Niben261Chr13g1259004.1
		Niben261Chr16g1461004.1
		Niben261Chr12g1102024.1
		Niben261Chr04g0436012.1
		Niben261Chr19g0742006.1
		Niben261Chr04g1868004.1
		Niben261Chr16g0015001.1
		Niben261Chr04g0952005.1
		Niben261Chr15g0213002.1
		Niben261Chr09g0895004.1
		Niben261Chr07g0978002.1
		Niben261Chr12g0792004.1
		Niben261Chr19g0381012.1
		Niben261Chr05g0837005.1
		Niben261Chr08g0301024.1
		Niben261Chr06g0585011.1
		Niben261Chr07g0225014.1
		Niben261Chr11g0090001.1
		Niben261Chr18g1349011.1
		Niben261Chr16g0868008.1
		Niben261Chr05g0583035.1
		Niben261Chr09g0721007.1
		Niben261Chr06g1154012.1
		Niben261Chr18g0028009.1
		Niben261Chr14g1495011.1
		Niben261Chr11g0517002.1
		Niben261Chr01g1332005.1
		Niben261Chr19g1133005.1
		Niben261Chr08g0248008.1
		Niben261Chr05g0819021.1
		Niben261Chr13g1416001.1
56h_Up 96h_Up	196	Niben261Chr06g1326004.1
		Niben261Chr13g0201010.1
		Niben261Chr08g0179009.1
		Niben261Chr09g1313013.1
		Niben261Chr16g1320001.1
		Niben261Chr02g0884001.1
		Niben261Chr06g1131010.1
		Niben261Chr15g1218004.1
		Niben261Chr06g0710003.1
		Niben261Chr16g0323001.1
		Niben261Chr08g0519011.1
		Niben261Chr01g0030007.1
		Niben261Chr06g0141003.1
		Niben261Chr19g0928011.1
		Niben261Chr18g1467002.1
		Niben261Chr11g1298003.1
		Niben261Chr06g0168003.1
		Niben261Chr19g0817004.1
		Niben261Chr06g1107018.1
		Niben261Chr02g0557013.1
		Niben261Chr12g0770010.1
		Niben261Chr05g0082002.1
		Niben261Chr13g1053020.1
		Niben261Chr19g0026010.1
		Niben261Chr06g0705014.1
		Niben261Chr06g1310001.1
		Niben261Chr04g1095006.1
		Niben261Chr04g0603008.1
		Niben261Chr05g0782006.1
		Niben261Chr16g1330012.1
		Niben261Chr07g1521002.1
		Niben261Chr15g1039004.1
		Niben261Chr10g0832004.1
		Niben261Chr01g1694008.1
		Niben261Chr06g0126020.1
		Niben261Chr07g0265013.1
		Niben261Chr17g0027004.1
		Niben261Chr16g0371004.1
		Niben261Chr14g1360001.1
		Niben261Chr03g0455002.1
		Niben261Chr07g1258024.1
		Niben261Chr03g1655005.1
		Niben261Chr04g0953007.1
		Niben261Chr01g1855006.1
		Niben261Chr12g1406001.1
		Niben261Chr06g0828008.1
		Niben261Chr08g1003002.1
		Niben261Chr07g1353002.1
		Niben261Chr04g1801010.1
		Niben261Chr11g0588003.1
		Niben261Chr19g1304003.1
		Niben261Chr12g0343005.1
		Niben261Chr03g1918003.1
		Niben261Chr01g1703002.1
		Niben261Chr16g0342010.1
		Niben261Chr03g1826003.1
		Niben261Chr09g1047020.1
		Niben261Chr13g1455011.1
		Niben261Chr02g0481005.1
		Niben261Chr08g0120029.1
		Niben261Chr03g0924013.1
		Niben261Chr10g0051005.1
		Niben261Chr10g0120007.1
		Niben261Scf00054g0000006.1
		Niben261Chr11g0605001.1
		Niben261Chr13g1335002.1
		Niben261Chr01g1132003.1
		Niben261Chr08g0370001.1
		Niben261Chr10g0471004.1
		Niben261Chr12g0343003.1
		Niben261Chr17g0380013.1
		Niben261Chr15g0686006.1
		Niben261Chr09g0698013.1
		Niben261Chr10g0489024.1
		Niben261Chr06g1091004.1
		Niben261Chr10g0625001.1
		Niben261Chr15g1480009.1
		Niben261Chr12g0355010.1
		Niben261Chr01g0952001.1
		Niben261Chr06g1457007.1
		Niben261Chr15g1048001.1
		Niben261Chr14g1414011.1
		Niben261Chr04g1655003.1
		Niben261Chr08g0368026.1
		Niben261Chr01g1346015.1
		Niben261Chr03g0676003.1
		Niben261Chr04g1217006.1
		Niben261Chr14g0651004.1
		Niben261Chr11g0040014.1
		Niben261Chr19g1427023.1
		Niben261Chr10g0616010.1
		Niben261Scf00943g0000002.1
		Niben261Chr10g0678004.1
		Niben261Chr09g0022012.1
		Niben261Chr01g1495011.1
		Niben261Chr16g0567003.1
		Niben261Chr10g0568023.1
		Niben261Chr15g1103020.1
		Niben261Chr04g1192050.1
		Niben261Chr02g0879018.1
		Niben261Chr03g0008004.1
		Niben261Chr01g1068001.1
		Niben261Chr07g1155002.1
		Niben261Chr09g1197009.1
		Niben261Chr07g1256006.1
		Niben261Chr10g0294011.1
		Niben261Chr01g0502001.1
		Niben261Chr03g0071011.1
		Niben261Chr14g1360006.1
		Niben261Chr06g0120004.1
		Niben261Chr14g0072007.1
		Niben261Chr18g0040013.1
		Niben261Chr11g0465003.1
		Niben261Chr08g0283051.1
		Niben261Chr08g0185029.1
		Niben261Chr02g0822031.1
		Niben261Chr18g0047005.1
		Niben261Chr09g1253007.1
		Niben261Chr01g1651002.1
		Niben261Chr11g1104013.1
		Niben261Chr16g0798007.1
		Niben261Chr16g0388014.1
		Niben261Chr14g0722006.1
		Niben261Chr17g1143001.1
		Niben261Chr16g0179008.1
		Niben261Chr07g0018003.1
		Niben261Chr15g1476009.1
		Niben261Chr12g1241009.1
		Niben261Chr10g1124005.1
		Niben261Chr01g0425008.1
		Niben261Chr17g1460010.1
		Niben261Chr06g0103011.1
		Niben261Chr03g1700002.1
		Niben261Chr02g0777011.1
		Niben261Chr04g1806001.1
		Niben261Chr18g0331008.1
		Niben261Chr09g1268009.1
		Niben261Chr02g0091011.1
		Niben261Chr01g0059002.1
		Niben261Chr01g0098005.1
		Niben261Chr15g0980004.1
		Niben261Chr17g0099004.1
		Niben261Chr15g0436006.1
		Niben261Chr06g0203002.1
		Niben261Chr01g1397004.1
		Niben261Chr08g1112002.1
		Niben261Chr07g0676002.1
		Niben261Chr05g0679001.1
		Niben261Chr06g0630014.1
		Niben261Chr18g1440007.1
		Niben261Chr19g0406015.1
		Niben261Chr04g1004012.1
		Niben261Chr11g0892005.1
		Niben261Chr19g1476001.1
		Niben261Chr15g0584013.1
		Niben261Chr05g0996004.1
		Niben261Chr01g1147004.1
		Niben261Chr07g1520001.1
		Niben261Chr15g0006002.1
		Niben261Chr02g0766019.1
		Niben261Chr09g1107004.1
		Niben261Chr04g1557003.1
		Niben261Chr17g1103002.1
		Niben261Chr16g0380015.1
		Niben261Chr04g1127001.1
		Niben261Chr06g0175003.1
		Niben261Chr17g0843007.1
		Niben261Chr05g1245001.1
		Niben261Chr19g1445013.1
		Niben261Chr04g0107024.1
		Niben261Chr02g0590009.1
		Niben261Chr13g1157004.1
		Niben261Chr10g0419001.1
		Niben261Chr06g1142016.1
		Niben261Chr06g0070004.1
		Niben261Chr04g0549007.1
		Niben261Chr08g1216005.1
		Niben261Chr15g0415007.1
		Niben261Chr08g0113013.1
		Niben261Chr10g0522005.1
		Niben261Chr11g0914029.1
		Niben261Chr02g1027013.1
		Niben261Chr12g1092005.1
		Niben261Chr13g0891014.1
		Niben261Chr07g1181001.1
		Niben261Chr02g0451007.1
		Niben261Chr12g1042006.1
		Niben261Chr19g0982008.1
		Niben261Chr04g1547019.1
		Niben261Chr08g0084016.1
		Niben261Chr14g0019028.1
		Niben261Chr12g0677001.1
		Niben261Chr08g0161029.1
		Niben261Chr16g0478001.1
		Niben261Chr15g1170009.1
		Niben261Chr16g0275019.1
22h_Up	64	Niben261Chr02g0772019.1
		Niben261Chr18g0790005.1
		Niben261Chr02g1419002.1
		Niben261Chr13g1015012.1
		Niben261Chr03g0336003.1
		Niben261Chr03g1511049.1
		Niben261Chr15g0193013.1
		Niben261Chr05g0121001.1
		Niben261Chr10g0622010.1
		Niben261Chr07g0306003.1
		Niben261Chr13g0112001.1
		Niben261Chr06g0643027.1
		Niben261Chr17g1466016.1
		Niben261Chr08g0435020.1
		Niben261Chr08g0740007.1
		Niben261Chr09g1306015.1
		Niben261Chr02g0078007.1
		Niben261Chr06g0164013.1
		Niben261Chr02g0562006.1
		Niben261Chr01g0895004.1
		Niben261Chr04g0253002.1
		Niben261Chr15g1342002.1
		Niben261Chr11g1382013.1
		Niben261Chr10g0622011.1
		Niben261Chr10g0622013.1
		Niben261Chr05g0044003.1
		Niben261Chr08g0137004.1
		Niben261Chr05g1187003.1
		Niben261Chr04g1519002.1
		Niben261Chr11g1347005.1
		Niben261Chr12g0075003.1
		Niben261Chr18g1221011.1
		Niben261Chr05g0569004.1
		Niben261Chr09g0129016.1
		Niben261Chr12g0208003.1
		Niben261Chr16g1399003.1
		Niben261Chr12g1051003.1
		Niben261Chr11g1069011.1
		Niben261Chr18g0584003.1
		Niben261Chr17g1079017.1
		Niben261Chr11g0762014.1
		Niben261Chr09g0300007.1
		Niben261Chr17g0067006.1
		Niben261Chr08g0021002.1
		Niben261Chr10g0042037.1
		Niben261Chr09g0112016.1
		Niben261Chr07g1227002.1
		Niben261Chr14g0603013.1
		Niben261Chr12g1329003.1
		Niben261Chr10g0228013.1
		Niben261Chr13g1068005.1
		Niben261Chr03g1280008.1
		Niben261Chr16g0105006.1
		Niben261Chr05g0653001.1
		Niben261Chr14g0984004.1
		Niben261Chr03g1511017.1
		Niben261Chr12g1557003.1
		Niben261Chr12g1051002.1
		Niben261Chr05g0060003.1
		Niben261Chr10g0349013.1
		Niben261Chr13g1190013.1
		Niben261Chr07g1377011.1
		Niben261Chr19g0288012.1
		Niben261Chr08g1269002.1
25h_Up	314	Niben261Chr18g0350006.1
		Niben261Chr04g0167007.1
		Niben261Chr04g1757005.1
		Niben261Chr11g0767005.1
		Niben261Chr01g1690002.1
		Niben261Chr02g1500011.1
		Niben261Chr02g1038001.1
		Niben261Chr06g0214010.1
		Niben261Chr09g1230017.1
		Niben261Chr14g1351009.1
		Niben261Chr07g0097002.1
		Niben261Chr05g0707003.1
		Niben261Chr15g0588007.1
		Niben261Chr18g1434001.1
		Niben261Chr19g1430008.1
		Niben261Chr12g0371001.1
		Niben261Chr01g1536001.1
		Niben261Chr18g1441019.1
		Niben261Chr05g0483005.1
		Niben261Chr10g0238012.1
		Niben261Chr03g1031012.1
		Niben261Chr09g0778002.1
		Niben261Chr11g0044007.1
		Niben261Chr01g0118005.1
		Niben261Chr19g0616015.1
		Niben261Chr17g0763008.1
		Niben261Chr02g0604009.1
		Niben261Chr08g0118025.1
		Niben261Chr13g0016007.1
		Niben261Chr16g0773010.1
		Niben261Chr12g0962010.1
		Niben261Chr14g1292006.1
		Niben261Chr06g0656012.1
		Niben261Chr19g0490004.1
		Niben261Chr03g0518018.1
		Niben261Chr14g0825006.1
		Niben261Chr12g0374006.1
		Niben261Chr01g1343002.1
		Niben261Chr13g0267009.1
		Niben261Chr19g1221005.1
		Niben261Chr08g0288009.1
		Niben261Chr08g0047008.1
		Niben261Chr04g1520011.1
		Niben261Chr12g0575007.1
		Niben261Chr10g0472003.1
		Niben261Chr06g0380009.1
		Niben261Chr06g1483002.1
		Niben261Chr02g0600012.1
		Niben261Chr08g0198001.1
		Niben261Chr09g0751003.1
		Niben261Chr14g1494012.1
		Niben261Chr07g1383002.1
		Niben261Chr05g0627010.1
		Niben261Chr03g0416006.1
		Niben261Chr13g1100004.1
		Niben261Chr04g0162002.1
		Niben261Chr07g0763008.1
		Niben261Chr02g0948020.1
		Niben261Chr14g0841010.1
		Niben261Chr12g1185002.1
		Niben261Chr17g0808001.1
		Niben261Chr02g0727009.1
		Niben261Chr15g0555002.1
		Niben261Chr10g0320003.1
		Niben261Chr18g0757001.1
		Niben261Chr02g1132009.1
		Niben261Chr19g0652007.1
		Niben261Chr02g0965001.1
		Niben261Chr03g0187019.1
		Niben261Chr08g1087003.1
		Niben261Chr13g0466011.1
		Niben261Chr09g0902005.1
		Niben261Chr08g0487001.1
		Niben261Chr11g0575011.1
		Niben261Chr04g0283001.1
		Niben261Chr09g1032016.1
		Niben261Chr08g0731017.1
		Niben261Chr16g0097007.1
		Niben261Chr10g1049011.1
		Niben261Chr15g1490004.1
		Niben261Chr15g0786017.1
		Niben261Chr11g1280005.1
		Niben261Chr14g1060004.1
		Niben261Chr11g0674002.1
		Niben261Chr10g0692007.1
		Niben261Chr13g1296008.1
		Niben261Chr12g0252018.1
		Niben261Chr17g0433001.1
		Niben261Chr01g1780012.1
		Niben261Chr16g1377008.1
		Niben261Chr01g1290013.1
		Niben261Chr06g0265008.1
		Niben261Chr03g0901006.1
		Niben261Chr15g1515022.1
		Niben261Chr02g0004006.1
		Niben261Chr17g0757004.1
		Niben261Chr07g0465007.1
		Niben261Chr06g1217003.1
		Niben261Chr14g1381011.1
		Niben261Chr12g0540010.1
		Niben261Chr15g0386007.1
		Niben261Chr17g0013002.1
		Niben261Chr03g1378003.1
		Niben261Chr09g0024020.1
		Niben261Chr16g0962027.1
		Niben261Chr05g0839003.1
		Niben261Chr02g1127002.1
		Niben261Chr17g0036004.1
		Niben261Chr08g0691003.1
		Niben261Chr10g0627020.1
		Niben261Chr10g0852002.1
		Niben261Chr09g1251018.1
		Niben261Chr09g1092002.1
		Niben261Chr18g1309013.1
		Niben261Chr18g0751008.1
		Niben261Chr11g0123001.1
		Niben261Chr01g0893016.1
		Niben261Chr09g1160001.1
		Niben261Chr04g1654001.1
		Niben261Chr04g0010009.1
		Niben261Chr01g0314003.1
		Niben261Chr13g0698006.1
		Niben261Chr03g0772001.1
		Niben261Chr08g0561001.1
		Niben261Chr17g0701013.1
		Niben261Chr13g1188008.1
		Niben261Chr07g0945003.1
		Niben261Chr19g0311001.1
		Niben261Chr17g0907007.1
		Niben261Chr08g0133011.1
		Niben261Chr09g1367014.1
		Niben261Chr06g0994003.1
		Niben261Chr13g0898001.1
		Niben261Chr04g1659007.1
		Niben261Chr02g0902027.1
		Niben261Chr02g0815017.1
		Niben261Chr03g0189007.1
		Niben261Chr12g0253025.1
		Niben261Chr07g1012002.1
		Niben261Chr19g0926002.1
		Niben261Chr10g0466001.1
		Niben261Chr12g0344003.1
		Niben261Chr11g1435008.1
		Niben261Chr07g0976006.1
		Niben261Chr12g1326011.1
		Niben261Chr09g0962001.1
		Niben261Chr15g1205001.1
		Niben261Chr15g0242004.1
		Niben261Chr03g1079004.1
		Niben261Chr13g1158001.1
		Niben261Chr02g0377005.1
		Niben261Chr11g0728022.1
		Niben261Chr06g1446009.1
		Niben261Chr16g1461003.1
		Niben261Chr01g0693008.1
		Niben261Chr05g1288014.1
		Niben261Chr02g0532025.1
		Niben261Chr12g0903020.1
		Niben261Chr14g0745010.1
		Niben261Chr13g0061011.1
		Niben261Chr05g0667007.1
		Niben261Chr01g1092018.1
		Niben261Chr17g1284001.1
		Niben261Chr18g1458012.1
		Niben261Chr17g1128001.1
		Niben261Chr19g1013010.1
		Niben261Chr19g0076004.1
		Niben261Chr07g1095013.1
		Niben261Chr18g0903031.1
		Niben261Chr15g1003010.1
		Niben261Chr09g0013013.1
		Niben261Chr09g1302006.1
		Niben261Chr15g0864008.1
		Niben261Chr11g1294014.1
		Niben261Chr06g1214005.1
		Niben261Chr13g0260018.1
		Niben261Chr06g1162004.1
		Niben261Chr10g1102015.1
		Niben261Chr16g0865013.1
		Niben261Chr16g0789015.1
		Niben261Chr09g1293012.1
		Niben261Chr09g1238003.1
		Niben261Chr17g0173025.1
		Niben261Chr18g0318001.1
		Niben261Chr19g0550005.1
		Niben261Chr01g0007001.1
		Niben261Scf09837g0000001.1
		Niben261Chr05g0404003.1
		Niben261Chr01g0872005.1
		Niben261Chr08g0412005.1
		Niben261Chr18g0765005.1
		Niben261Chr15g0752012.1
		Niben261Chr07g0973009.1
		Niben261Chr06g1241008.1
		Niben261Chr17g0086003.1
		Niben261Chr15g0825020.1
		Niben261Chr08g0166005.1
		Niben261Chr10g0054004.1
		Niben261Chr08g0020010.1
		Niben261Chr05g0764001.1
		Niben261Chr01g1184002.1
		Niben261Chr15g0290001.1
		Niben261Chr18g0719004.1
		Niben261Chr12g1400004.1
		Niben261Chr02g0765001.1
		Niben261Chr11g1209005.1
		Niben261Chr14g1061007.1
		Niben261Chr14g0909011.1
		Niben261Chr11g1398006.1
		Niben261Chr15g0177009.1
		Niben261Chr07g1056005.1
		Niben261Chr09g1347031.1
		Niben261Chr02g0869015.1
		Niben261Chr05g0475008.1
		Niben261Chr18g1461001.1
		Niben261Chr05g0836014.1
		Niben261Chr03g0267010.1
		Niben261Chr16g0016002.1
		Niben261Chr03g0008024.1
		Niben261Chr19g1280002.1
		Niben261Chr08g0126003.1
		Niben261Chr10g0441012.1
		Niben261Chr11g0510002.1
		Niben261Chr03g0853016.1
		Niben261Chr14g0472006.1
		Niben261Chr02g0717005.1
		Niben261Chr16g0459002.1
		Niben261Chr10g0417002.1
		Niben261Chr06g0608005.1
		Niben261Scf16350g0000003.1
		Niben261Chr12g1350013.1
		Niben261Chr17g1170011.1
		Niben261Chr02g0395019.1
		Niben261Chr08g0228004.1
		Niben261Chr09g1072005.1
		Niben261Chr05g0600008.1
		Niben261Chr15g1443011.1
		Niben261Chr01g0086006.1
		Niben261Chr11g0598005.1
		Niben261Chr17g0117001.1
		Niben261Chr05g0836015.1
		Niben261Chr12g0252013.1
		Niben261Chr12g0723004.1
		Niben261Chr14g1485015.1
		Niben261Chr18g1448020.1
		Niben261Chr07g1290009.1
		Niben261Chr18g1248005.1
		Niben261Chr17g0569069.1
		Niben261Chr16g0767006.1
		Niben261Chr06g1148038.1
		Niben261Chr10g0986006.1
		Niben261Scf08717g0000002.1
		Niben261Chr13g0667002.1
		Niben261Chr03g0254004.1
		Niben261Chr14g0088026.1
		Niben261Chr03g0610010.1
		Niben261Chr19g0490002.1
		Niben261Chr05g1296013.1
		Niben261Chr07g1512015.1
		Niben261Chr12g0780024.1
		Niben261Chr16g0334003.1
		Niben261Chr14g1001010.1
		Niben261Chr04g0820005.1
		Niben261Chr13g0420019.1
		Niben261Chr01g1712009.1
		Niben261Chr08g0374014.1
		Niben261Chr09g1112008.1
		Niben261Chr03g0394010.1
		Niben261Chr05g1367004.1
		Niben261Chr02g0680001.1
		Niben261Chr06g0179012.1
		Niben261Chr11g0547008.1
		Niben261Chr17g0873001.1
		Niben261Chr16g0550004.1
		Niben261Chr01g1287010.1
		Niben261Chr02g0222005.1
		Niben261Chr01g0952002.1
		Niben261Chr13g0014008.1
		Niben261Chr18g1041002.1
		Niben261Chr13g1333002.1
		Niben261Chr08g0603015.1
		Niben261Chr14g0018007.1
		Niben261Chr15g0681003.1
		Niben261Chr14g0011013.1
		Niben261Chr16g0631014.1
		Niben261Chr03g0993012.1
		Niben261Chr15g0364023.1
		Niben261Chr16g1185015.1
		Niben261Chr16g0966005.1
		Niben261Chr07g1001001.1
		Niben261Chr17g0709003.1
		Niben261Chr01g0325015.1
		Niben261Chr07g1424019.1
		Niben261Chr11g0749008.1
		Niben261Chr01g1419001.1
		Niben261Chr15g0578009.1
		Niben261Chr13g0063019.1
		Niben261Chr19g0875004.1
		Niben261Chr06g1413003.1
		Niben261Chr02g0728005.1
		Niben261Chr06g1137004.1
		Niben261Chr04g0075004.1
		Niben261Chr18g1098001.1
		Niben261Chr09g1083006.1
		Niben261Chr06g1325008.1
		Niben261Chr01g0064025.1
		Niben261Chr18g0957002.1
		Niben261Chr14g0090022.1
		Niben261Chr19g1003005.1
		Niben261Chr06g0705006.1
		Niben261Chr11g0599003.1
		Niben261Chr06g1328004.1
		Niben261Chr18g0648003.1
		Niben261Chr13g0655001.1
28h_Up	968	Niben261Chr02g0860001.1
		Niben261Chr01g1081002.1
		Niben261Chr04g1004022.1
		Niben261Chr04g0261003.1
		Niben261Chr13g0225006.1
		Niben261Chr15g1209001.1
		Niben261Chr16g0039010.1
		Niben261Chr13g0886010.1
		Niben261Chr04g1631020.1
		Niben261Chr02g0636011.1
		Niben261Chr11g1406001.1
		Niben261Chr16g0753004.1
		Niben261Chr16g0146003.1
		Niben261Chr07g1176026.1
		Niben261Chr03g0377002.1
		Niben261Chr03g0842006.1
		Niben261Chr06g0822008.1
		Niben261Chr01g1082012.1
		Niben261Chr15g1197007.1
		Niben261Chr12g0103005.1
		Niben261Chr14g1531023.1
		Niben261Chr11g1355006.1
		Niben261Chr12g0548009.1
		Niben261Chr08g0987001.1
		Niben261Chr07g0042003.1
		Niben261Chr17g0901005.1
		Niben261Chr02g0518023.1
		Niben261Chr03g0899005.1
		Niben261Chr11g0645004.1
		Niben261Chr04g1504021.1
		Niben261Chr06g1237001.1
		Niben261Chr10g0391003.1
		Niben261Chr09g0879005.1
		Niben261Chr08g0301149.1
		Niben261Chr09g1091001.1
		Niben261Chr09g0320003.1
		Niben261Chr15g1216007.1
		Niben261Chr12g1070006.1
		Niben261Chr19g1397008.1
		Niben261Chr08g0430006.1
		Niben261Chr02g1025002.1
		Niben261Chr07g0634004.1
		Niben261Chr02g0856003.1
		Niben261Chr18g0065004.1
		Niben261Chr07g0216002.1
		Niben261Chr05g1201013.1
		Niben261Chr13g0643013.1
		Niben261Chr06g1461001.1
		Niben261Chr12g0941001.1
		Niben261Chr12g1241007.1
		Niben261Chr06g0429012.1
		Niben261Chr12g0257009.1
		Niben261Chr08g0432013.1
		Niben261Chr10g0479002.1
		Niben261Chr11g0393013.1
		Niben261Chr08g1106004.1
		Niben261Chr01g1860003.1
		Niben261Chr12g0437008.1
		Niben261Chr09g0471001.1
		Niben261Chr02g0591003.1
		Niben261Chr02g0757006.1
		Niben261Chr04g0039002.1
		Niben261Chr14g0732009.1
		Niben261Chr17g0147019.1
		Niben261Chr17g0692013.1
		Niben261Chr09g0842013.1
		Niben261Chr03g1288008.1
		Niben261Chr03g0812002.1
		Niben261Chr03g0629001.1
		Niben261Chr07g0588002.1
		Niben261Chr02g1155001.1
		Niben261Chr12g0506009.1
		Niben261Scf11042g0000001.1
		Niben261Chr18g0178002.1
		Niben261Chr12g1447002.1
		Niben261Chr19g0762005.1
		Niben261Chr15g1260009.1
		Niben261Chr14g0813005.1
		Niben261Chr09g0001002.1
		Niben261Chr14g1295006.1
		Niben261Chr03g1810010.1
		Niben261Chr04g0373007.1
		Niben261Chr10g0618004.1
		Niben261Chr03g1511011.1
		Niben261Chr12g0491001.1
		Niben261Chr03g0085006.1
		Niben261Scf02876g0000002.1
		Niben261Chr05g0906003.1
		Niben261Chr19g0331005.1
		Niben261Chr03g0426001.1
		Niben261Chr15g0823002.1
		Niben261Chr15g0014012.1
		Niben261Chr19g1068006.1
		Niben261Chr06g0738003.1
		Niben261Chr15g1435010.1
		Niben261Chr05g0196011.1
		Niben261Chr11g0790006.1
		Niben261Chr14g0831006.1
		Niben261Chr05g0285005.1
		Niben261Chr10g0011004.1
		Niben261Chr06g0445002.1
		Niben261Chr17g0821008.1
		Niben261Chr06g0792012.1
		Niben261Chr02g1453001.1
		Niben261Chr03g1740003.1
		Niben261Chr07g0140008.1
		Niben261Chr12g0242004.1
		Niben261Chr06g1307009.1
		Niben261Chr09g1274005.1
		Niben261Chr11g0904005.1
		Niben261Chr12g0540001.1
		Niben261Chr05g0055002.1
		Niben261Chr12g0143027.1
		Niben261Chr08g0019012.1
		Niben261Chr11g0874004.1
		Niben261Chr11g1088013.1
		Niben261Chr17g0033013.1
		Niben261Scf11584g0000002.1
		Niben261Chr09g1360004.1
		Niben261Chr07g1259002.1
		Niben261Chr05g1294001.1
		Niben261Chr16g0214009.1
		Niben261Chr11g1312023.1
		Niben261Chr17g0952001.1
		Niben261Chr12g0277007.1
		Niben261Chr11g1028018.1
		Niben261Chr09g1162003.1
		Niben261Chr16g0282002.1
		Niben261Chr14g1248004.1
		Niben261Chr08g0470001.1
		Niben261Chr13g0652001.1
		Niben261Chr01g0686006.1
		Niben261Chr05g1030001.1
		Niben261Chr16g0376022.1
		Niben261Chr13g1283001.1
		Niben261Chr03g1163007.1
		Niben261Chr15g1461005.1
		Niben261Chr17g0082002.1
		Niben261Chr05g0684005.1
		Niben261Chr10g1349008.1
		Niben261Chr04g0697001.1
		Niben261Chr15g1147007.1
		Niben261Chr13g0754003.1
		Niben261Chr12g0447007.1
		Niben261Chr07g1434020.1
		Niben261Chr19g1439003.1
		Niben261Chr08g1153002.1
		Niben261Chr07g0265015.1
		Niben261Chr11g0226006.1
		Niben261Chr19g0292005.1
		Niben261Chr11g0705001.1
		Niben261Chr06g1107033.1
